GeneID	T1	T2	T3	T4	T5
Bradi0012s00100.v3.2	15.7299950638777	16.2190820942386	15.8669617749265	15.7339896793962	16.0814129575403
Bradi0012s00201.v3.2	7.91184469756441	8.12755460724777	7.79146144199487	8.04575365678635	7.8111547292317
Bradi0014s00100.v3.2	7.78687319425702	8.45222985548729	7.9478510820531	8.69328078079993	8.25333972064943
Bradi1g00210.v3.2	10.1134339369297	10.7835735116386	10.2015975394903	10.1488581239545	10.0668510926845
Bradi1g00219.v3.2	5.68533812459343	5.86165225625129	5.92545251220405	5.87794656540425	5.69412481650871
Bradi1g00234.v3.2	8.54460100259045	8.51402473756979	8.53331569281633	8.72480724802271	8.22419464652587
Bradi1g00247.v3.2	5.37868834021877	5.24260398604882	5.85352541343584	5.85271683531527	5.70761836125138
Bradi1g00260.v3.2	8.3893994726318	8.37130054422136	8.05434449041053	8.1426840066674	7.58917341374658
Bradi1g00267.v3.2	5.66530935485667	5.6469617426254	5.73235885288481	6.01094132828155	5.5069618802409
Bradi1g00272.v3.2	6.33361022813275	5.1245734983025	5.68184827311103	5.71415123551472	5.30029443857606
Bradi1g00282.v3.2	7.78595553515918	7.98552622319351	7.86257907854244	7.83262870263267	7.69659842803203
Bradi1g00300.v3.2	10.4635565395219	8.97660531568832	9.28346643891248	10.2999471408489	9.59956652875448
Bradi1g00341.v3.2	5.43410724297514	5.62533322521949	6.03970356453693	5.82525239250762	5.20674861202868
Bradi1g00347.v3.2	5.85109551874053	5.6240031649969	5.88025864400563	5.79463825701787	5.49306545360885
Bradi1g00368.v3.2	6.32529182468599	6.73856516464012	6.23120666006698	6.188264183205	6.14234400877548
Bradi1g00370.v3.2	6.32056657536837	6.04826463045712	6.14379107058605	5.89585171873553	5.80598156121348
Bradi1g00382.v3.2	5.67505181633958	5.53266748874558	5.24526652695668	5.674515911959	5.28069508080699
Bradi1g00410.v3.2	5.65333385889196	5.95883166628363	6.39152673339394	6.16299116457827	6.03463702419185
Bradi1g00417.v3.2	7.32906350948877	8.20110032427588	8.47041866242404	8.64237343442363	8.58608118450055
Bradi1g00427.v3.2	6.4128668256473	6.69935802468927	7.01148044494812	7.56375276468053	7.29797370487381
Bradi1g00450.v3.2	10.4765571080239	10.0662952705067	10.394905772402	10.7076450242951	10.1824398860252
Bradi1g00460.v3.2	13.1754909539832	13.9526620880005	14.1671264089258	13.5243659796009	14.7129813080901
Bradi1g00470.v3.2	10.1976580800941	10.0120041433016	10.2952288244489	10.3802768209228	10.2518324497143
Bradi1g00480.v3.2	11.2678035603046	11.7368094492696	11.6779587762654	11.417895388295	11.5863698586104
Bradi1g00482.v3.2	5.71751505703724	5.97137664277079	5.88182823701739	5.53476352768933	6.19341714298988
Bradi1g00485.v3.2	6.43005707718289	6.66112924238379	6.58036673311228	6.35895642978957	6.53288525237939
Bradi1g00491.v3.2	7.34770297721815	8.0043023124684	7.56659677693763	7.23773321252005	7.82385753583424
Bradi1g00497.v3.2	10.8451955855337	10.7918206026537	10.7269097365308	10.8098731887988	10.7248450252703
Bradi1g00510.v3.2	9.01169138888006	9.23963230543349	9.17985051887774	8.93712094244668	8.95051017924962
Bradi1g00517.v3.2	9.24618032941584	9.52101475921313	9.3479904914638	9.37509838556105	9.75223477739209
Bradi1g00530.v3.2	6.75761140185555	6.7301940499763	6.76622879449498	6.83901495673897	6.92596652232868
Bradi1g00540.v3.2	8.04536125115266	8.02838774451533	7.88857533857784	8.75022445114758	8.23018326869955
Bradi1g00552.v3.2	10.6585325149183	10.7445244282676	9.67537270409795	10.2079350843223	9.85142363682617
Bradi1g00560.v3.2	12.8593806806582	13.1111507468317	12.7822059358342	13.1670623858532	12.8154937695687
Bradi1g00563.v3.2	6.40214021979626	5.81004099543015	6.17553726403087	6.32861170517567	6.33313518994394
Bradi1g00567.v3.2	10.9455557639839	10.9907309637755	10.9898877511471	11.0258832821598	10.9503917281661
Bradi1g00580.v3.2	11.7237120059431	12.1438480790203	11.9916105163459	11.8445459713283	12.0242332602585
Bradi1g00587.v3.2	8.02908998092416	8.09425100362149	8.19040791754263	8.08928931102751	8.82089820687047
Bradi1g00600.v3.2	5.48859680867418	5.0183758315464	6.64750558886514	4.93070189788805	8.9232790253044
Bradi1g00607.v3.2	5.73589223562753	6.21932922274549	5.69133171587207	5.5370208178064	5.44958201282591
Bradi1g00620.v3.2	10.4075673012389	9.88112193715402	10.2621244117931	10.9205962411912	10.7367706490772
Bradi1g00630.v3.2	7.78481741795956	7.57150626873087	7.79953453751988	7.32658350355355	7.46292123771697
Bradi1g00642.v3.2	7.61832117389429	7.50049006887974	8.02403842036392	7.66363510942555	7.4178623546807
Bradi1g00654.v3.2	6.14844719183989	5.34624923957985	5.7591323209834	5.53419265448194	6.34673165635496
Bradi1g00666.v3.2	6.01698928204473	7.02214322633735	8.05744658776962	7.03302285156292	7.6619693452105
Bradi1g00678.v3.2	8.15537446617077	8.42456515542062	8.54227478487405	8.55095833686356	8.51840610146537
Bradi1g00690.v3.2	9.03910815084935	9.09782713008422	9.100269363526	9.3117884920224	8.51924182664462
Bradi1g00700.v3.2	12.5597367632091	12.1205394744333	13.2760740327898	13.0531776252349	13.1559891552879
Bradi1g00710.v3.2	11.1628238564386	10.6838415639209	10.4790530348336	10.8846621063841	10.4899861184616
Bradi1g00720.v3.2	8.00036980648368	7.74932177319204	8.14953676190146	8.27467082189002	8.41262074815237
Bradi1g00730.v3.2	12.3307197065861	12.6951958157941	12.4361198714643	12.286846087126	12.711513974906
Bradi1g00740.v3.2	8.01334181948887	7.7993674906649	7.66557639639677	7.81454799861794	7.38754593486761
Bradi1g00750.v3.2	6.71489985457048	6.3700377334683	6.38265488757289	6.46327299560419	6.35179199731624
Bradi1g00760.v3.2	8.95852426819051	9.46181515574117	9.46666547240944	9.17633163726504	9.04470400062962
Bradi1g00780.v3.2	8.5242495001848	8.61554241366361	7.66022826465571	8.38964247344615	8.00525264721145
Bradi1g00785.v3.2	5.49179264795476	5.84864771534102	5.49801663422771	5.7589655950176	5.90010892904432
Bradi1g00820.v3.2	11.2607324211992	11.4766974298015	11.0905160166304	10.8699218087418	10.973200887909
Bradi1g00830.v3.2	7.10216209451715	7.02393345358304	6.89163921197782	7.03585279788826	6.63841773648326
Bradi1g00840.v3.2	11.0843122990608	10.8522473009324	10.595605001131	10.7846784574875	10.0891891390265
Bradi1g00847.v3.2	10.6990634685694	11.0909872586287	10.8515750459407	10.8005297196955	10.842709713983
Bradi1g00860.v3.2	9.90384396836017	9.86913834659475	9.78704341432635	9.82837901693795	9.63097499400407
Bradi1g00880.v3.2	7.66149891788992	6.9801234961676	6.83860079295944	7.14471509205237	6.67844932562715
