GeneID	T1	T2	T3	T4	T5
Brasyl.4G023000.v2.1	10.817523548248	11.0401883009166	10.16818837119	9.67880959798425	9.34001588154379
Brasyl.4G023100.v2.1	6.41539976346684	6.37012857291426	6.22505899958601	6.11344989197943	6.20296851839476
Brasyl.4G023200.v2.1	9.90317036756974	10.3342074246085	10.1927390158359	10.1493219997827	10.2572087187462
Brasyl.4G023500.v2.1	7.84528095110236	7.43694169879357	7.91357942323763	8.42853926225906	8.36375503778369
Brasyl.4G023600.v2.1	8.22967356338964	7.97792147339786	8.45792692202461	8.00740077582121	8.20622308392565
Brasyl.4G023900.v2.1	8.63244511686301	8.81583139502548	8.67232369108882	8.92410592968948	9.0190358321599
Brasyl.4G024000.v2.1	10.4898051216372	10.8888119831215	10.6464190964741	10.961357053351	11.5672374380081
Brasyl.4G024100.v2.1	7.50421638421795	7.75629097662204	7.8997530615403	7.6427209879956	7.83687323563087
Brasyl.4G024200.v2.1	10.9119315490947	11.3285946048719	10.8426940688	10.5877992665567	10.5935572272072
Brasyl.4G024300.v2.1	9.84704977857205	9.67252032111825	10.8802825230998	9.83833637123541	9.87416274721538
Brasyl.4G024400.v2.1	8.72359210562625	8.66260637812474	9.32042835660714	9.16304963454593	9.28161424260164
Brasyl.4G024500.v2.1	10.2056373331915	10.4828544179965	10.3876086858006	10.2367087702717	10.2631066960265
Brasyl.4G024700.v2.1	7.78490598845331	6.52925265193971	5.60905797455148	5.97011947758898	6.00536357423728
Brasyl.4G024800.v2.1	10.1391374625881	10.3977535918216	10.499491966679	10.4345287901952	10.3212258650896
Brasyl.4G025200.v2.1	11.5534133145351	11.7593530719114	10.4871778497753	10.255880427466	9.96925142841068
Brasyl.4G025300.v2.1	6.31652915700442	6.53810401532493	6.06677240794017	6.47104021949863	6.32002813975255
Brasyl.4G025400.v2.1	6.61795498201473	7.14469515347527	7.33787077794487	7.40967925945694	7.16309180026518
Brasyl.4G025500.v2.1	6.24880275871044	6.01029645747706	6.34602457902963	6.30099258910064	6.44288207874358
Brasyl.4G025600.v2.1	16.2019727811993	16.2463555933757	15.5272069407731	14.6098162367028	13.9489376489647
Brasyl.4G025700.v2.1	7.92217150625277	8.18956891200179	7.35805405319468	7.07229370593714	7.37434337627167
Brasyl.4G025800.v2.1	7.33765033723635	7.89737652219988	7.89010791913666	7.95051743605001	7.8915322703384
Brasyl.4G025900.v2.1	9.43051679722489	9.45944136076344	9.02848140061334	9.46692660026979	9.54910561937351
Brasyl.4G026000.v2.1	7.05395917253029	7.12848957460877	6.69129333793983	7.11637130465154	6.87675392598321
Brasyl.4G026100.v2.1	5.30654128741828	5.40771232458962	5.6012535238384	5.81784806808148	5.8107528132628
Brasyl.4G026200.v2.1	6.94496598671488	6.70239809093434	6.98111678183978	6.82869839507397	6.7340226200291
Brasyl.4G026400.v2.1	7.97843333515619	7.38083137575842	8.57583159996235	8.31514981124138	8.49874629569484
Brasyl.4G026500.v2.1	13.2730665438396	12.9181430630802	12.2458316076556	11.9006307419229	11.4848607102859
Brasyl.4G026600.v2.1	9.55856237748033	9.33649748317932	9.67374442888494	9.74241884058054	9.15324885347977
Brasyl.4G026700.v2.1	7.28757376515682	6.88381221241839	6.93589607279478	6.96797644154482	6.45624985969371
Brasyl.4G026800.v2.1	8.31604688674226	8.20838366653927	8.18955284279867	8.12506052981878	8.52464298287135
Brasyl.4G026900.v2.1	6.84916881545741	7.2313097589277	7.72087126283487	7.0226868286965	7.74332796888436
Brasyl.4G027000.v2.1	6.35837490055229	6.47694499434104	6.19619517977011	5.88344714609307	6.10837840972332
Brasyl.4G027100.v2.1	6.27517702784751	6.14311895127378	5.95458692460216	6.3258955738057	6.88042379067244
