GeneID	T1	T2	T3	T4	T5
Brasyl.8G150200.v2.1	7.22205936262739	6.87282938044095	6.69199787221956	10.0856752323564	14.0536964910553
Brasyl.8G150400.v2.1	10.1991928927643	10.8660682224476	10.4273639506084	10.0643838688294	8.91512108127284
Brasyl.8G150600.v2.1	8.12874032978065	8.36891340461821	7.69425040702292	8.63844502289337	7.34126020790783
Brasyl.8G150800.v2.1	7.33088224331628	6.96728921795978	7.35696695448573	7.47416764264504	8.19246068136598
Brasyl.8G151000.v2.1	8.41292479618857	8.38966918518968	8.54696362757924	8.67787817662891	8.88165752169766
Brasyl.8G151100.v2.1	9.65320637517164	9.06937103435768	9.13122173805669	8.9740716347428	8.51265092881675
Brasyl.8G151200.v2.1	7.89217884323901	7.87772781129998	8.16735718346278	7.63790648981273	6.88382120393337
Brasyl.8G151500.v2.1	13.0847538779459	13.289923266709	13.4686933580518	12.465509376322	11.5321024396986
Brasyl.8G151600.v2.1	9.16909739679798	8.4587503075069	8.97301039037426	9.21634495085072	10.8797573199617
Brasyl.8G152000.v2.1	7.08685293157017	7.01093454625137	6.87813906975978	6.93881737240913	7.53305904950466
Brasyl.8G152100.v2.1	10.7045487136646	11.2424912465122	10.8758108264053	10.6433491384312	10.5873895916667
Brasyl.8G152200.v2.1	11.215133206196	11.3369602773461	11.4874465533598	11.1283468096322	10.3147112449281
Brasyl.8G152300.v2.1	8.90377530554896	8.1064473768698	8.02510390080735	8.71724102426819	9.71120877884839
Brasyl.8G152400.v2.1	8.98030389575301	9.16498630094521	9.2509225881913	9.08892129269173	8.73370793259863
Brasyl.8G152500.v2.1	10.0986585361125	9.55658908254362	9.50104390382276	9.59777301314053	9.8711382850488
Brasyl.8G152700.v2.1	14.6381053734123	13.0601270868035	12.136090813828	12.4047583498482	12.1594381257297
Brasyl.8G152800.v2.1	10.6902620808385	10.0609431299594	10.2536740645975	9.80013294699603	9.03094484471305
Brasyl.8G153100.v2.1	6.51047300330919	6.32581111056313	6.44681679568713	6.44474103454218	6.27003417540938
Brasyl.8G153300.v2.1	6.77294055239162	7.22516908936901	7.43446147808079	7.20574629377815	6.69953299980556
Brasyl.8G153400.v2.1	10.0115041861201	10.404225190979	10.3440707218949	10.2625238711214	10.1275952489268
Brasyl.8G153500.v2.1	9.15055234071295	8.41364943200717	9.00565518703969	8.90214136893489	6.55857222340965
Brasyl.8G153600.v2.1	7.7661893566627	7.75327812974148	7.36265453788885	7.12634732796186	5.92866179528302
Brasyl.8G153700.v2.1	8.31586185488753	8.46366143848934	8.26434597831008	8.35038241675341	7.90684616944175
Brasyl.8G154000.v2.1	7.06781132889598	6.81495819366348	7.89706066805241	7.43431163066556	6.67770234923184
Brasyl.8G154100.v2.1	10.3645169506392	10.3054777257778	10.1719677751907	10.227072765177	10.5149764774009
Brasyl.8G154200.v2.1	8.57078342961357	8.92148229510919	8.7945078408707	9.05532598155121	9.62819931113105
Brasyl.8G154500.v2.1	11.2807476780581	11.8361946441586	11.6156491592062	11.5868129380911	11.2090907796849
Brasyl.8G154700.v2.1	7.69157348555902	7.57951935447394	7.37786320302121	7.64025090439575	8.44136009822543
Brasyl.8G154800.v2.1	9.26189759584717	8.83768443855329	9.27820094668018	8.86274233860537	7.65081168785804
Brasyl.8G154900.v2.1	8.20419356985429	8.20049473780216	8.28429182626069	8.09450518909695	7.66239855558219
Brasyl.8G155000.v2.1	9.64507909678025	9.57846777898145	9.56403391108605	10.0557132603666	10.397488035006
Brasyl.8G155100.v2.1	8.97612457808235	8.56830558145208	7.03203719711688	7.38792017448113	7.21417092881762
Brasyl.8G155200.v2.1	10.1739439835236	10.0070485333486	10.093825088418	10.1760694607127	10.0833008384192
Brasyl.8G155400.v2.1	10.1210340985252	10.1584059699704	10.495555454481	10.4964905406448	9.17960668403243
Brasyl.8G155700.v2.1	12.3584175005862	12.654786981365	12.4369076105279	12.4483775656406	12.4896893937492
Brasyl.8G155800.v2.1	8.81921726725577	8.70715971253924	8.94723517742636	8.89467398974997	9.48154472831189
Brasyl.8G155900.v2.1	7.74394823875707	7.60964327150881	7.55945530764751	7.81996596527002	8.26392785275501
Brasyl.8G156000.v2.1	6.79929883877304	6.84043468943705	7.02354135070139	7.84428157614417	7.3165825247895
Brasyl.8G156100.v2.1	9.13236494938976	9.44996963810496	8.77943479639992	9.19117666965577	8.25324465895896
Brasyl.8G156200.v2.1	11.1587862040722	10.9244844895131	10.2870411895714	10.7565155027856	10.090154313941
Brasyl.8G156400.v2.1	7.01664706185664	7.15170616678229	7.22322117784326	7.09322132944346	6.6878604859342
Brasyl.8G156500.v2.1	9.85251301086303	9.97830288255932	9.98970099039671	9.96491340515662	10.0629869706241
Brasyl.8G156600.v2.1	6.48833404075423	6.45471051670451	6.54818999352644	6.41118082100182	5.92866179528302
Brasyl.8G156700.v2.1	8.04454790911235	7.54814691259813	7.09312812452089	7.24713827731722	6.78483963036588
Brasyl.8G156800.v2.1	10.5870675998547	9.91902310933044	10.2461106974858	9.28913797595399	7.7877387544053
Brasyl.8G157000.v2.1	11.3217508797116	11.0941094845941	9.97311054302525	11.0750846069201	10.918189798788
Brasyl.8G157100.v2.1	10.1426259027393	8.44380737224296	8.73338529511281	9.31678789895624	10.7236898346446
Brasyl.8G157300.v2.1	6.66220397223781	6.45560226266431	6.61205363728224	6.54950243466374	6.16305607049752
Brasyl.8G157500.v2.1	6.25241667430126	6.2323615875585	6.29341779331409	6.52143740258328	6.89903153292044
Brasyl.8G157600.v2.1	10.5117053143536	10.5032237601435	10.7039807890651	10.5052895032011	10.2263306028421
Brasyl.8G158100.v2.1	9.70909302823853	10.0591618082659	10.0092277871344	9.75525155223891	8.95038243916641
Brasyl.8G158200.v2.1	9.88705023956266	10.0804995054264	9.70459767699351	9.30580537999858	8.81524794891432
Brasyl.8G158400.v2.1	9.77575203847042	9.53843085017176	9.62397184279108	9.61521959715938	9.21445171959929
Brasyl.8G158800.v2.1	12.6290824059224	12.7974276736762	12.7358710272115	12.3292812771868	11.2649926503837
Brasyl.8G158900.v2.1	12.4385331913258	12.5489810102093	12.4819584896911	12.2981019376779	12.1718450702708
Brasyl.8G159000.v2.1	8.92837539705964	8.1742373857804	8.26240874424278	10.5817036258529	10.3897397320781
Brasyl.8G159100.v2.1	10.8117307634394	11.1006062740697	10.9636254600398	11.1524164166444	11.2133669338529
